09:27:53.260 [main] INFO  GenCommands - 1000 6:2:3
14:33:21.884 [commands] INFO  GenCommands - 1000 6:2:7
14:33:21.884 [main] INFO  GenCommands - 1000 8:7:4
14:33:56.911 [commands] INFO  GenCommands - 1000 6:2:3
14:33:56.911 [main] INFO  GenCommands - 1000 6:2:3
14:33:57.916 [main] INFO  GenCommands - 1000 10:3:5
14:33:57.916 [commands] INFO  GenCommands - 1000 10:3:5
14:34:42.928 [commands] INFO  GenCommands - 1000 5:2:3
14:34:42.928 [main] INFO  GenCommands - 1000 5:2:3
14:34:43.933 [commands] INFO  GenCommands - 1000 6:1:3
14:34:43.933 [main] INFO  GenCommands - 1000 6:1:3
14:34:44.936 [main] INFO  GenCommands - 1000 8:9:2
14:34:44.936 [commands] INFO  GenCommands - 1000 10:3:6
14:34:45.945 [commands] INFO  GenCommands - 1000 4:1:6
14:34:45.945 [main] INFO  GenCommands - 1000 6:6:6
14:34:46.952 [commands] INFO  GenCommands - 1000 4:7:1
14:34:46.952 [main] INFO  GenCommands - 1000 5:7:2
14:34:47.957 [main] INFO  GenCommands - 1000 7:7:1
14:34:47.957 [commands] INFO  GenCommands - 1000 4:2:5
14:34:48.966 [commands] INFO  GenCommands - 1000 7:3:2
14:34:48.966 [main] INFO  GenCommands - 1000 1:1:4
14:34:49.969 [main] INFO  GenCommands - 1000 9:8:3
14:34:49.969 [commands] INFO  GenCommands - 1000 2:3:2
14:34:50.971 [commands] INFO  GenCommands - 1000 5:5:4
14:34:50.971 [main] INFO  GenCommands - 1000 10:5:2
14:34:51.978 [commands] INFO  GenCommands - 1000 5:4:8
14:34:51.978 [main] INFO  GenCommands - 1000 1:10:8
14:36:13.887 [commands] INFO  GenCommands - 1000 3:4:6
14:36:13.887 [main] INFO  GenCommands - 1000 3:4:6
14:36:14.904 [commands] INFO  GenCommands - 1000 4:2:7
14:36:14.904 [main] INFO  GenCommands - 1000 7:8:7
14:36:15.911 [commands] INFO  GenCommands - 1000 3:6:1
14:36:15.911 [main] INFO  GenCommands - 1000 8:1:7
14:36:16.926 [main] INFO  GenCommands - 1000 6:10:7
14:36:16.926 [commands] INFO  GenCommands - 1000 10:2:4
14:36:17.927 [commands] INFO  GenCommands - 1000 9:7:6
14:36:17.927 [main] INFO  GenCommands - 1000 5:4:1
14:37:05.694 [commands] INFO  GenCommands - 1000 8:4:4
14:37:05.694 [main] INFO  GenCommands - 1000 5:7:4
14:37:06.707 [commands] INFO  GenCommands - 1000 4:6:5
14:37:06.707 [main] INFO  GenCommands - 1000 7:6:2
14:37:07.710 [main] INFO  GenCommands - 1000 6:10:4
14:37:07.710 [commands] INFO  GenCommands - 1000 2:2:7
14:37:08.724 [main] INFO  GenCommands - 1000 3:10:6
14:37:08.724 [commands] INFO  GenCommands - 1000 1:8:3
14:37:09.734 [commands] INFO  GenCommands - 1000 2:2:8
14:37:09.734 [main] INFO  GenCommands - 1000 10:7:4
14:37:28.882 [commands] INFO  GenCommands - 1000 2:1:4
14:37:28.882 [main] INFO  GenCommands - 1000 2:1:4
14:37:29.888 [main] INFO  GenCommands - 1000 1:3:4
14:37:29.888 [commands] INFO  GenCommands - 1000 4:1:6
14:37:30.889 [main] INFO  GenCommands - 1000 3:2:5
14:37:30.889 [commands] INFO  GenCommands - 1000 10:9:3
14:37:31.891 [main] INFO  GenCommands - 1000 4:8:2
14:37:31.891 [commands] INFO  GenCommands - 1000 8:5:6
14:37:32.896 [commands] INFO  GenCommands - 1000 7:9:2
14:37:32.896 [main] INFO  GenCommands - 1000 3:1:3
14:37:33.910 [commands] INFO  GenCommands - 1000 4:10:8
14:37:33.910 [main] INFO  GenCommands - 1000 3:5:4
14:37:34.918 [main] INFO  GenCommands - 1000 6:7:5
14:37:34.918 [commands] INFO  GenCommands - 1000 5:1:2
14:37:35.921 [commands] INFO  GenCommands - 1000 10:3:8
14:37:35.921 [main] INFO  GenCommands - 1000 7:7:2
14:37:36.930 [main] INFO  GenCommands - 1000 8:6:8
14:37:36.930 [commands] INFO  GenCommands - 1000 8:4:6
14:37:37.937 [commands] INFO  GenCommands - 1000 8:7:4
14:37:37.937 [main] INFO  GenCommands - 1000 1:4:2
14:37:38.939 [main] INFO  GenCommands - 1000 6:2:3
14:37:38.939 [commands] INFO  GenCommands - 1000 1:8:5
14:38:59.580 [main] INFO  GenCommands - 1000 1:6:4
14:38:59.580 [commands] INFO  GenCommands - 1000 1:6:4
14:39:00.597 [commands] INFO  GenCommands - 1000 5:7:2
14:39:00.597 [main] INFO  GenCommands - 1000 5:7:2
14:39:01.611 [commands] INFO  GenCommands - 1000 4:1:5
14:39:01.611 [main] INFO  GenCommands - 1000 9:2:6
14:39:02.620 [commands] INFO  GenCommands - 1000 4:9:6
14:39:02.620 [main] INFO  GenCommands - 1000 4:9:6
14:39:03.625 [commands] INFO  GenCommands - 1000 4:9:5
14:39:03.625 [main] INFO  GenCommands - 1000 7:6:1
14:39:04.628 [main] INFO  GenCommands - 1000 9:7:2
14:39:04.628 [commands] INFO  GenCommands - 1000 10:10:7
14:39:05.633 [main] INFO  GenCommands - 1000 5:3:4
14:39:05.633 [commands] INFO  GenCommands - 1000 1:8:2
14:39:06.636 [commands] INFO  GenCommands - 1000 10:5:5
14:39:06.636 [main] INFO  GenCommands - 1000 10:4:5
14:39:07.639 [commands] INFO  GenCommands - 1000 8:5:3
14:39:07.639 [main] INFO  GenCommands - 1000 8:5:3
14:39:08.646 [main] INFO  GenCommands - 1000 7:9:2
14:39:08.646 [commands] INFO  GenCommands - 1000 1:3:8
14:43:21.589 [main] INFO  GenCommands - 1000 9:2:3
14:43:21.589 [commands] INFO  GenCommands - 1000 9:2:3
14:43:22.600 [main] INFO  GenCommands - 1000 4:1:8
14:43:22.600 [commands] INFO  GenCommands - 1000 6:9:6
14:43:23.613 [main] INFO  GenCommands - 1000 8:6:8
14:43:23.613 [commands] INFO  GenCommands - 1000 4:4:3
14:43:24.625 [commands] INFO  GenCommands - 1000 3:3:5
14:43:24.625 [main] INFO  GenCommands - 1000 8:4:4
14:43:25.636 [commands] INFO  GenCommands - 1000 1:2:4
14:43:25.636 [main] INFO  GenCommands - 1000 7:8:5
14:43:26.647 [main] INFO  GenCommands - 1000 6:7:7
14:43:26.647 [commands] INFO  GenCommands - 1000 10:3:5
14:43:27.650 [main] INFO  GenCommands - 1000 5:8:7
14:43:27.650 [commands] INFO  GenCommands - 1000 6:1:6
14:43:28.664 [commands] INFO  GenCommands - 1000 3:3:4
14:43:28.664 [main] INFO  GenCommands - 1000 8:6:8
14:43:29.668 [main] INFO  GenCommands - 1000 8:4:2
14:43:29.668 [commands] INFO  GenCommands - 1000 8:4:2
14:43:30.679 [main] INFO  GenCommands - 1000 1:8:3
14:43:30.679 [commands] INFO  GenCommands - 1000 9:4:2
14:43:31.694 [commands] INFO  GenCommands - 1000 9:4:6
14:43:31.694 [main] INFO  GenCommands - 1000 8:6:4
14:43:32.703 [commands] INFO  GenCommands - 1000 1:1:1
14:43:32.703 [main] INFO  GenCommands - 1000 9:4:2
14:43:33.715 [main] INFO  GenCommands - 1000 4:7:6
14:43:33.715 [commands] INFO  GenCommands - 1000 7:9:1
14:43:34.718 [commands] INFO  GenCommands - 1000 8:10:2
14:43:34.719 [main] INFO  GenCommands - 1000 10:4:6
14:43:35.719 [commands] INFO  GenCommands - 1000 1:8:2
14:43:35.722 [main] INFO  GenCommands - 1000 10:9:4
14:43:36.727 [main] INFO  GenCommands - 1000 3:9:2
14:43:36.727 [commands] INFO  GenCommands - 1000 3:9:7
14:44:22.552 [commands] INFO  GenCommands - 1000 9:10:6
14:44:22.552 [main] INFO  GenCommands - 1000 9:10:6
14:44:23.568 [main] INFO  GenCommands - 1000 9:9:2
14:44:23.568 [commands] INFO  GenCommands - 1000 2:1:7
14:44:24.575 [commands] INFO  GenCommands - 1000 6:9:1
14:44:24.575 [main] INFO  GenCommands - 1000 2:8:3
14:44:25.584 [commands] INFO  GenCommands - 1000 2:5:2
14:44:25.584 [main] INFO  GenCommands - 1000 2:5:2
14:44:26.589 [commands] INFO  GenCommands - 1000 10:7:4
14:44:26.589 [main] INFO  GenCommands - 1000 7:3:5
14:44:27.591 [commands] INFO  GenCommands - 1000 4:4:4
14:44:27.591 [main] INFO  GenCommands - 1000 8:9:1
14:44:28.604 [commands] INFO  GenCommands - 1000 6:8:6
14:44:28.604 [main] INFO  GenCommands - 1000 3:5:2
14:44:29.610 [main] INFO  GenCommands - 1000 3:4:1
14:44:29.610 [commands] INFO  GenCommands - 1000 6:9:8
14:44:30.625 [main] INFO  GenCommands - 1000 2:1:1
14:44:30.625 [commands] INFO  GenCommands - 1000 8:1:8
14:45:06.748 [main] INFO  GenCommands - 1000 10:2:5
14:45:06.748 [commands] INFO  GenCommands - 1000 10:2:5
14:45:07.763 [main] INFO  GenCommands - 1000 7:9:6
14:45:07.763 [commands] INFO  GenCommands - 1000 7:9:6
14:45:08.776 [main] INFO  GenCommands - 1000 1:3:3
14:45:08.776 [commands] INFO  GenCommands - 1000 5:2:2
14:45:49.003 [main] INFO  GenCommands - 1000 7:5:8
14:45:49.003 [commands] INFO  GenCommands - 1000 7:5:8
14:45:50.008 [commands] INFO  GenCommands - 1000 3:6:6
14:45:50.008 [main] INFO  GenCommands - 1000 6:4:5
14:45:51.011 [main] INFO  GenCommands - 1000 6:8:2
14:45:51.011 [commands] INFO  GenCommands - 1000 9:10:4
14:45:52.022 [main] INFO  GenCommands - 1000 1:10:8
14:45:52.022 [commands] INFO  GenCommands - 1000 1:4:4
14:45:53.029 [main] INFO  GenCommands - 1000 1:5:8
14:45:53.029 [commands] INFO  GenCommands - 1000 4:3:1
14:45:54.043 [main] INFO  GenCommands - 1000 10:4:4
14:45:54.043 [commands] INFO  GenCommands - 1000 9:2:7
14:45:55.046 [commands] INFO  GenCommands - 1000 7:1:7
14:45:55.046 [main] INFO  GenCommands - 1000 9:1:2
14:45:56.060 [main] INFO  GenCommands - 1000 3:7:7
14:45:56.060 [commands] INFO  GenCommands - 1000 2:5:3
14:45:57.063 [main] INFO  GenCommands - 1000 10:10:3
14:45:57.063 [commands] INFO  GenCommands - 1000 10:10:3
14:46:18.608 [commands] INFO  GenCommands - 1000 7:4:7
14:46:18.608 [main] INFO  GenCommands - 1000 7:4:7
14:46:19.625 [commands] INFO  GenCommands - 1000 8:1:7
14:46:19.625 [main] INFO  GenCommands - 1000 3:3:7
14:46:20.636 [main] INFO  GenCommands - 1000 5:10:3
14:46:20.636 [commands] INFO  GenCommands - 1000 9:5:4
14:46:21.643 [commands] INFO  GenCommands - 1000 1:9:4
14:46:21.643 [main] INFO  GenCommands - 1000 4:10:3
14:46:22.653 [commands] INFO  GenCommands - 1000 10:2:7
14:46:22.653 [main] INFO  GenCommands - 1000 6:7:5
14:46:36.060 [commands] INFO  GenCommands - 1000 7:8:5
14:46:36.060 [main] INFO  GenCommands - 1000 7:8:5
14:46:37.072 [main] INFO  GenCommands - 1000 8:2:3
14:46:37.072 [commands] INFO  GenCommands - 1000 8:2:3
14:46:38.076 [commands] INFO  GenCommands - 1000 1:7:2
14:46:38.076 [main] INFO  GenCommands - 1000 2:2:5
14:46:39.083 [main] INFO  GenCommands - 1000 2:3:2
14:46:39.083 [commands] INFO  GenCommands - 1000 2:3:2
14:47:25.072 [main] INFO  GenCommands - 1000 2:3:6
14:47:25.072 [commands] INFO  GenCommands - 1000 2:3:6
14:47:26.083 [main] INFO  GenCommands - 1000 5:8:8
14:47:26.083 [commands] INFO  GenCommands - 1000 5:8:8
14:47:27.088 [main] INFO  GenCommands - 1000 5:10:1
14:47:27.088 [commands] INFO  GenCommands - 1000 5:9:4
14:47:28.104 [main] INFO  GenCommands - 1000 6:9:2
14:47:28.104 [commands] INFO  GenCommands - 1000 2:4:5
14:47:29.118 [commands] INFO  GenCommands - 1000 6:9:1
14:47:29.118 [main] INFO  GenCommands - 1000 6:9:1
14:47:30.121 [commands] INFO  GenCommands - 1000 8:9:1
14:47:30.121 [main] INFO  GenCommands - 1000 5:10:4
14:47:31.123 [commands] INFO  GenCommands - 1000 2:10:4
14:47:31.123 [main] INFO  GenCommands - 1000 8:2:5
14:47:32.124 [main] INFO  GenCommands - 1000 10:8:4
14:47:32.124 [commands] INFO  GenCommands - 1000 10:8:4
14:47:33.126 [commands] INFO  GenCommands - 1000 2:10:6
14:47:33.127 [main] INFO  GenCommands - 1000 6:4:3
14:47:34.127 [commands] INFO  GenCommands - 1000 9:2:5
14:47:34.142 [main] INFO  GenCommands - 1000 6:1:1
14:47:35.133 [commands] INFO  GenCommands - 1000 8:9:3
14:47:35.148 [main] INFO  GenCommands - 1000 5:9:5
14:47:36.135 [commands] INFO  GenCommands - 1000 3:5:8
14:47:36.150 [main] INFO  GenCommands - 1000 7:1:8
14:47:37.137 [commands] INFO  GenCommands - 1000 1:5:8
14:47:37.151 [main] INFO  GenCommands - 1000 4:8:3
14:47:38.152 [main] INFO  GenCommands - 1000 1:9:3
14:47:38.152 [commands] INFO  GenCommands - 1000 1:9:3
14:47:39.158 [main] INFO  GenCommands - 1000 5:1:8
14:47:39.158 [commands] INFO  GenCommands - 1000 10:6:8
14:47:40.165 [commands] INFO  GenCommands - 1000 1:7:8
14:47:40.165 [main] INFO  GenCommands - 1000 8:1:1
14:47:41.168 [commands] INFO  GenCommands - 1000 7:2:6
14:47:41.169 [main] INFO  GenCommands - 1000 1:8:5
14:47:42.170 [commands] INFO  GenCommands - 1000 5:10:8
14:47:42.179 [main] INFO  GenCommands - 1000 4:1:6
14:47:43.183 [main] INFO  GenCommands - 1000 3:1:2
14:47:43.183 [commands] INFO  GenCommands - 1000 3:1:2
14:47:44.191 [commands] INFO  GenCommands - 1000 3:4:4
14:47:44.191 [main] INFO  GenCommands - 1000 4:9:2
14:47:45.192 [commands] INFO  GenCommands - 1000 1:7:6
14:47:45.192 [main] INFO  GenCommands - 1000 8:8:6
14:47:46.194 [main] INFO  GenCommands - 1000 3:6:7
14:47:46.194 [commands] INFO  GenCommands - 1000 1:9:3
14:47:47.198 [main] INFO  GenCommands - 1000 1:8:7
14:47:47.198 [commands] INFO  GenCommands - 1000 10:1:1
14:47:48.213 [commands] INFO  GenCommands - 1000 9:9:4
14:47:48.213 [main] INFO  GenCommands - 1000 5:1:2
14:47:49.215 [commands] INFO  GenCommands - 1000 2:6:1
14:47:49.215 [main] INFO  GenCommands - 1000 4:4:2
14:47:50.219 [main] INFO  GenCommands - 1000 8:6:6
14:47:50.219 [commands] INFO  GenCommands - 1000 8:6:6
14:47:51.230 [main] INFO  GenCommands - 1000 7:10:7
14:47:51.230 [commands] INFO  GenCommands - 1000 5:9:4
14:47:52.240 [commands] INFO  GenCommands - 1000 3:7:2
14:47:52.240 [main] INFO  GenCommands - 1000 3:7:2
14:47:53.246 [commands] INFO  GenCommands - 1000 8:4:5
14:47:53.246 [main] INFO  GenCommands - 1000 8:8:5
14:47:54.251 [main] INFO  GenCommands - 1000 6:6:1
14:47:54.251 [commands] INFO  GenCommands - 1000 5:8:2
14:47:55.258 [main] INFO  GenCommands - 1000 10:6:8
14:47:55.258 [commands] INFO  GenCommands - 1000 10:9:4
14:47:56.260 [commands] INFO  GenCommands - 1000 4:1:1
14:47:56.260 [main] INFO  GenCommands - 1000 7:3:5
14:47:57.268 [commands] INFO  GenCommands - 1000 6:9:5
14:47:57.268 [main] INFO  GenCommands - 1000 10:2:4
14:47:58.274 [commands] INFO  GenCommands - 1000 2:3:2
14:47:58.274 [main] INFO  GenCommands - 1000 2:3:2
14:47:59.275 [commands] INFO  GenCommands - 1000 1:1:7
14:47:59.275 [main] INFO  GenCommands - 1000 5:5:4
14:48:00.279 [main] INFO  GenCommands - 1000 1:8:3
14:48:00.279 [commands] INFO  GenCommands - 1000 6:3:5
14:48:01.290 [commands] INFO  GenCommands - 1000 9:2:4
14:48:01.290 [main] INFO  GenCommands - 1000 6:3:5
14:48:02.295 [commands] INFO  GenCommands - 1000 10:7:4
14:48:02.295 [main] INFO  GenCommands - 1000 3:4:3
14:48:03.303 [main] INFO  GenCommands - 1000 1:1:6
14:48:03.303 [commands] INFO  GenCommands - 1000 10:8:6
14:48:04.309 [commands] INFO  GenCommands - 1000 2:8:1
14:48:04.309 [main] INFO  GenCommands - 1000 2:8:1
14:48:05.311 [commands] INFO  GenCommands - 1000 4:6:3
14:48:05.311 [main] INFO  GenCommands - 1000 6:6:6
14:48:06.326 [main] INFO  GenCommands - 1000 10:10:1
14:48:06.326 [commands] INFO  GenCommands - 1000 10:10:1
14:48:07.341 [commands] INFO  GenCommands - 1000 10:7:4
14:48:07.341 [main] INFO  GenCommands - 1000 10:7:4
14:48:08.342 [main] INFO  GenCommands - 1000 3:3:2
14:48:08.342 [commands] INFO  GenCommands - 1000 3:3:2
14:48:09.345 [main] INFO  GenCommands - 1000 6:2:7
14:48:09.345 [commands] INFO  GenCommands - 1000 6:2:7
14:48:10.356 [commands] INFO  GenCommands - 1000 10:7:8
14:48:10.356 [main] INFO  GenCommands - 1000 10:7:8
14:48:11.370 [commands] INFO  GenCommands - 1000 4:1:7
14:48:11.370 [main] INFO  GenCommands - 1000 6:8:2
14:48:12.381 [commands] INFO  GenCommands - 1000 9:4:7
14:48:12.381 [main] INFO  GenCommands - 1000 9:4:7
14:48:13.396 [commands] INFO  GenCommands - 1000 8:5:6
14:48:13.396 [main] INFO  GenCommands - 1000 8:5:6
14:48:14.402 [commands] INFO  GenCommands - 1000 1:3:6
14:48:14.402 [main] INFO  GenCommands - 1000 1:2:7
14:48:15.414 [commands] INFO  GenCommands - 1000 9:10:2
14:48:15.414 [main] INFO  GenCommands - 1000 3:1:5
14:48:16.428 [main] INFO  GenCommands - 1000 3:5:7
14:48:16.428 [commands] INFO  GenCommands - 1000 6:1:6
14:48:17.437 [commands] INFO  GenCommands - 1000 6:1:6
14:48:17.437 [main] INFO  GenCommands - 1000 5:8:3
14:48:18.440 [commands] INFO  GenCommands - 1000 10:8:5
14:48:18.440 [main] INFO  GenCommands - 1000 5:2:4
14:48:22.884 [main] INFO  GenCommands - 1000 2:7:8
14:48:22.884 [commands] INFO  GenCommands - 1000 4:4:8
14:48:23.890 [commands] INFO  GenCommands - 1000 7:6:5
14:48:23.890 [main] INFO  GenCommands - 1000 9:2:3
14:48:24.899 [commands] INFO  GenCommands - 1000 5:7:2
14:48:24.899 [main] INFO  GenCommands - 1000 2:9:8
14:48:25.906 [commands] INFO  GenCommands - 1000 2:7:5
14:48:25.906 [main] INFO  GenCommands - 1000 2:7:5
14:48:26.918 [main] INFO  GenCommands - 1000 10:6:8
14:48:26.918 [commands] INFO  GenCommands - 1000 10:6:8
14:48:27.926 [main] INFO  GenCommands - 1000 1:6:8
14:48:27.926 [commands] INFO  GenCommands - 1000 7:6:8
14:48:28.929 [commands] INFO  GenCommands - 1000 1:1:5
14:48:28.929 [main] INFO  GenCommands - 1000 1:4:5
14:48:29.933 [commands] INFO  GenCommands - 1000 3:6:1
14:48:29.933 [main] INFO  GenCommands - 1000 3:6:1
14:48:30.935 [commands] INFO  GenCommands - 1000 5:8:1
14:48:30.936 [main] INFO  GenCommands - 1000 2:6:8
14:48:31.936 [commands] INFO  GenCommands - 1000 3:7:7
14:48:31.945 [main] INFO  GenCommands - 1000 10:8:8
14:48:32.938 [commands] INFO  GenCommands - 1000 9:5:8
14:48:32.954 [main] INFO  GenCommands - 1000 7:1:8
14:48:33.951 [commands] INFO  GenCommands - 1000 2:1:2
14:48:33.966 [main] INFO  GenCommands - 1000 4:1:8
14:48:59.585 [main] INFO  GenCommands - 1000 4:1:7
14:48:59.585 [commands] INFO  GenCommands - 1000 4:1:7
14:49:00.588 [commands] INFO  GenCommands - 1000 9:8:4
14:49:00.588 [main] INFO  GenCommands - 1000 6:9:8
14:49:01.591 [commands] INFO  GenCommands - 1000 3:2:5
14:49:01.592 [main] INFO  GenCommands - 1000 9:7:5
14:49:02.596 [commands] INFO  GenCommands - 1000 6:5:4
14:49:02.602 [main] INFO  GenCommands - 1000 10:6:6
14:49:03.608 [main] INFO  GenCommands - 1000 3:9:6
14:49:03.608 [commands] INFO  GenCommands - 1000 3:8:2
14:49:04.622 [commands] INFO  GenCommands - 1000 7:2:1
14:49:04.622 [main] INFO  GenCommands - 1000 1:6:2
14:49:05.625 [commands] INFO  GenCommands - 1000 7:4:2
14:49:05.625 [main] INFO  GenCommands - 1000 9:1:3
14:49:06.634 [commands] INFO  GenCommands - 1000 1:8:8
14:49:06.634 [main] INFO  GenCommands - 1000 9:6:7
14:49:07.638 [commands] INFO  GenCommands - 1000 4:6:2
14:49:07.638 [main] INFO  GenCommands - 1000 9:2:5
14:49:08.651 [main] INFO  GenCommands - 1000 7:1:5
14:49:08.651 [commands] INFO  GenCommands - 1000 10:8:8
14:49:09.664 [commands] INFO  GenCommands - 1000 6:2:7
14:49:09.664 [main] INFO  GenCommands - 1000 6:7:7
14:49:10.674 [commands] INFO  GenCommands - 1000 10:1:2
14:49:10.674 [main] INFO  GenCommands - 1000 10:1:2
10:36:49.601 [main] INFO  GenCommands - 1000 9:6:6
10:36:49.601 [commands] INFO  GenCommands - 1000 9:6:6
10:36:50.615 [main] INFO  GenCommands - 1000 9:4:8
10:36:50.615 [commands] INFO  GenCommands - 1000 5:1:7
10:36:51.626 [main] INFO  GenCommands - 1000 2:3:3
10:36:51.626 [commands] INFO  GenCommands - 1000 7:10:1
10:36:52.638 [commands] INFO  GenCommands - 1000 3:5:8
10:36:52.638 [main] INFO  GenCommands - 1000 9:8:2
10:36:53.644 [commands] INFO  GenCommands - 1000 5:5:1
10:36:53.644 [main] INFO  GenCommands - 1000 7:3:6
10:36:54.655 [main] INFO  GenCommands - 1000 10:8:8
10:36:54.655 [commands] INFO  GenCommands - 1000 5:7:1
10:36:55.669 [main] INFO  GenCommands - 1000 1:2:4
10:36:55.669 [commands] INFO  GenCommands - 1000 1:2:4
10:36:56.674 [main] INFO  GenCommands - 1000 1:2:6
10:36:56.674 [commands] INFO  GenCommands - 1000 7:10:8
10:36:57.676 [commands] INFO  GenCommands - 1000 4:8:2
10:36:57.677 [main] INFO  GenCommands - 1000 2:5:5
10:36:58.677 [commands] INFO  GenCommands - 1000 8:6:3
10:36:58.692 [main] INFO  GenCommands - 1000 7:6:2
10:36:59.691 [commands] INFO  GenCommands - 1000 7:8:1
10:36:59.707 [main] INFO  GenCommands - 1000 1:6:2
10:37:00.696 [commands] INFO  GenCommands - 1000 3:5:2
10:37:00.712 [main] INFO  GenCommands - 1000 10:6:8
11:06:14.273 [main] INFO  GenCommands - 1000 9:5:8
11:06:14.273 [commands] INFO  GenCommands - 1000 2:6:7
11:06:15.286 [commands] INFO  GenCommands - 1000 9:9:7
11:06:15.286 [main] INFO  GenCommands - 1000 3:8:3
11:06:16.291 [main] INFO  GenCommands - 1000 1:5:3
11:06:16.291 [commands] INFO  GenCommands - 1000 4:7:3
11:06:17.296 [main] INFO  GenCommands - 1000 1:1:1
11:06:17.296 [commands] INFO  GenCommands - 1000 9:8:1
11:06:18.297 [commands] INFO  GenCommands - 1000 10:7:3
11:06:18.297 [main] INFO  GenCommands - 1000 9:10:8
11:06:19.310 [main] INFO  GenCommands - 1000 9:5:8
11:06:19.310 [commands] INFO  GenCommands - 1000 9:5:8
11:28:49.394 [commands] INFO  GenCommands - 1000 2:8:2
11:28:49.394 [main] INFO  GenCommands - 1000 2:8:2
11:28:50.405 [commands] INFO  GenCommands - 1000 2:4:4
11:28:50.405 [main] INFO  GenCommands - 1000 3:4:8
11:28:51.410 [main] INFO  GenCommands - 1000 2:6:4
11:28:51.410 [commands] INFO  GenCommands - 1000 5:10:5
11:28:52.420 [commands] INFO  GenCommands - 1000 9:1:3
11:28:52.420 [main] INFO  GenCommands - 1000 9:1:3
11:28:53.423 [main] INFO  GenCommands - 1000 6:3:1
11:28:53.423 [commands] INFO  GenCommands - 1000 9:1:7
11:28:54.430 [commands] INFO  GenCommands - 1000 2:9:6
11:28:54.430 [main] INFO  GenCommands - 1000 2:9:6
11:32:51.249 [main] INFO  GenCommands - 1000 1:8:4
11:32:51.249 [commands] INFO  GenCommands - 1000 1:7:3
11:32:52.258 [commands] INFO  GenCommands - 1000 6:1:1
11:32:52.258 [main] INFO  GenCommands - 1000 6:1:1
11:32:53.267 [main] INFO  GenCommands - 1000 10:9:8
11:32:53.267 [commands] INFO  GenCommands - 1000 8:2:4
11:32:54.273 [main] INFO  GenCommands - 1000 6:5:7
11:32:54.273 [commands] INFO  GenCommands - 1000 10:6:7
11:39:45.011 [main] INFO  GenCommands - 1000 4:5:4
11:39:45.011 [commands] INFO  GenCommands - 1000 2:10:4
11:39:46.015 [main] INFO  GenCommands - 1000 5:6:1
11:39:46.015 [commands] INFO  GenCommands - 1000 9:6:7
12:00:16.913 [main] INFO  GenCommands - 1000 3:5:5
12:00:16.913 [commands] INFO  GenCommands - 1000 3:5:5
12:00:17.915 [main] INFO  GenCommands - 1000 5:8:7
12:00:17.916 [commands] INFO  GenCommands - 1000 6:5:7
12:00:18.916 [main] INFO  GenCommands - 1000 7:8:1
12:00:18.917 [commands] INFO  GenCommands - 1000 5:2:3
12:00:19.916 [main] INFO  GenCommands - 1000 2:4:8
